u,g,r,i,z,label,z1,zerr
18.9506,17.15384,16.49627,16.0578,15.81048,GALAXY,0.1315622,1.88E-05
18.30747,17.18752,16.63927,16.26593,16.05244,GALAXY,0.08219898,7.49E-06
19.38978,18.13391,17.5583,17.19424,16.98862,GALAXY,0.08112635,8.26E-06
18.9476,18.83843,18.70826,18.34743,18.18686,QSO,1.922067,0.000259772
18.2444,16.99332,16.34444,15.95317,15.73307,GALAXY,0.09788983,1.63E-05
18.95193,17.76288,17.38175,17.16368,17.14709,GALAXY,0.03285118,8.74E-06
19.14792,17.10829,16.11453,15.67109,15.31006,GALAXY,0.09290425,1.60E-05
17.71013,16.51019,15.99346,15.67068,15.52025,GALAXY,0.08073382,1.10E-05
18.98541,17.23796,16.44688,16.06376,15.81213,GALAXY,0.02661146,1.87E-05
18.77564,16.75094,15.81887,15.37602,15.02627,GALAXY,0.06722488,1.54E-05
19.35082,17.48479,16.61084,16.22247,15.92097,GALAXY,0.06983473,1.95E-05
18.74877,16.68764,15.7591,15.32236,15.00145,GALAXY,0.06669403,2.09E-05
17.87808,16.2916,15.51636,15.12945,14.82501,GALAXY,0.03735653,2.28E-05
18.75948,17.00923,16.23589,15.85673,15.56286,GALAXY,0.04475124,9.60E-06
19.27126,17.5468,16.68401,16.28648,16.02395,GALAXY,0.06492833,2.22E-05
19.20324,18.67627,18.49244,18.32021,18.08324,QSO,2.195433,0.000331201
18.53632,17.14864,16.68628,16.41467,16.2143,GALAXY,0.03923827,1.02E-05
19.34977,18.03736,17.28377,16.90205,16.62618,GALAXY,0.1335068,2.45E-05
19.39042,17.59244,16.71572,16.24363,15.90435,GALAXY,0.07585508,2.02E-05
17.95133,16.80164,16.33796,16.08216,15.91656,GALAXY,0.03816836,6.62E-06
19.12997,18.02668,17.5487,17.20719,17.06894,GALAXY,0.08265933,6.68E-06
19.58241,18.85572,18.7395,18.41321,18.41165,GALAXY,0.07038579,5.17E-06
19.1724,17.76401,16.9211,16.51783,16.20129,GALAXY,0.1590273,1.96E-05
19.48104,18.26287,17.72192,17.46707,17.30052,GALAXY,0.04125382,1.85E-05
19.21828,18.39886,17.69211,17.2457,17.06878,GALAXY,0.1902601,1.34E-05
19.25182,18.15917,17.59398,17.21918,17.0647,GALAXY,0.1153917,9.52E-06
18.70085,16.68591,15.75706,15.3115,14.92437,GALAXY,0.05951933,1.48E-05
19.50713,18.47425,17.86438,17.47889,17.24969,GALAXY,0.1493464,6.08E-06
18.97365,17.4298,16.6037,16.1761,15.83606,GALAXY,0.07205445,1.58E-05
17.79616,17.21132,17.09085,16.88341,16.79904,GALAXY,0.0830545,7.88E-06
19.4792,17.82563,17.09665,16.74417,16.49042,GALAXY,0.03149524,3.89E-05
18.47471,17.43423,16.94978,16.57905,16.43972,GALAXY,0.1027844,3.38E-06
19.46897,18.24611,17.53833,17.06034,16.77038,GALAXY,0.07394948,6.26E-06
18.71187,17.57472,17.1303,16.84691,16.67263,GALAXY,0.08296956,8.24E-06
19.46549,17.75535,16.94657,16.53881,16.2041,GALAXY,0.06638042,1.16E-05
18.68872,16.67637,15.69528,15.268,14.91892,GALAXY,0.08979027,1.39E-05
18.09868,16.51615,15.66205,15.2198,14.84791,GALAXY,0.08397432,1.62E-05
19.47408,17.7653,16.80252,16.37314,16.06765,GALAXY,0.0911621,2.61E-05
18.91127,17.81311,17.37709,17.10576,17.02291,GALAXY,0.05795933,1.04E-05
18.76126,16.96615,16.10946,15.70311,15.38709,GALAXY,0.0694961,1.82E-05
19.21475,17.3296,16.32354,15.91459,15.55268,GALAXY,0.1163873,1.49E-05
18.53939,18.17382,18.24178,18.12354,18.17527,QSO,0.5791362,6.87E-05
19.30308,17.61109,16.87839,16.54923,16.28464,GALAXY,0.06176233,1.56E-05
19.23172,18.03343,17.66559,17.43888,17.36909,GALAXY,0.04706955,1.03E-05
18.18158,16.66529,16.0157,15.65932,15.37298,GALAXY,0.04016799,1.73E-05
19.03438,17.1943,16.2769,15.8515,15.53043,GALAXY,0.06963971,2.36E-05
19.37099,17.80282,17.11597,16.71263,16.42606,GALAXY,0.05910942,7.17E-06
19.55608,17.92803,17.11261,16.7047,16.34546,GALAXY,0.098387,1.87E-05
19.21224,18.04328,17.5589,17.24869,17.07398,GALAXY,0.09468608,7.90E-06
18.33282,18.1944,18.02808,18.10823,18.20078,QSO,1.061062,0.000835741
17.89962,16.8448,16.47644,16.21238,16.1298,GALAXY,0.05625343,5.81E-06
19.25457,17.44796,16.61326,16.21819,15.9287,GALAXY,0.07133128,2.24E-05
17.51881,16.18356,15.62083,15.28796,15.07803,GALAXY,0.03423008,1.55E-05
19.3081,19.21731,18.89309,18.97109,19.07907,QSO,1.172758,0.00045167
19.3003,17.55342,16.67509,16.21887,15.81253,GALAXY,0.03828368,1.90E-05
18.85065,18.11498,17.59023,17.28429,17.25237,GALAXY,0.1173046,2.00E-05
19.04016,17.76981,17.16707,16.83297,16.6804,GALAXY,0.06819425,1.17E-05
17.69936,15.74065,14.71751,14.17374,13.68222,GALAXY,0.03498979,2.05E-05
18.48251,17.1219,16.43463,16.02805,15.80529,GALAXY,0.04373978,9.73E-06
18.69737,16.70678,15.81229,15.36854,15.03959,GALAXY,0.05677292,1.47E-05
19.45533,17.49568,16.55145,16.11369,15.7488,GALAXY,0.08492102,2.48E-05
18.70828,17.78168,17.30005,17.09896,17.04559,GALAXY,0.02037738,1.11E-05
18.88957,17.17526,16.37301,15.98993,15.67172,GALAXY,0.06993943,2.50E-05
19.35264,18.32954,17.85222,17.50318,17.30655,GALAXY,0.07180834,6.42E-06
19.43869,17.4995,16.50096,16.07051,15.69513,GALAXY,0.1045532,1.81E-05
16.46074,14.61421,13.77715,13.35283,13.04067,GALAXY,0.02064316,8.80E-06
18.87045,16.86346,15.9631,15.54857,15.2147,GALAXY,0.05384076,1.54E-05
19.11802,18.78676,18.56295,18.49377,18.53181,QSO,1.194456,0.000620822
18.84377,17.86645,17.41671,17.08647,16.89237,GALAXY,0.04971215,7.50E-06
19.3426,19.01219,18.48108,18.21726,18.16654,QSO,0.1633669,3.58E-05
18.46305,17.25233,16.80006,16.51942,16.39034,GALAXY,0.04739492,8.77E-06
19.59325,18.16462,17.15552,16.68868,16.38739,GALAXY,0.1707846,2.86E-05
18.53001,18.43606,18.25642,18.16721,18.17319,QSO,1.334487,0.000360739
18.94931,18.55011,18.65806,18.57085,18.5841,QSO,0.5754169,4.78E-05
19.0839,17.65336,16.91865,16.48708,16.19943,GALAXY,0.0931664,2.40E-05
19.38243,18.03473,17.33409,16.95153,16.72148,GALAXY,0.1131205,1.59E-05
18.85007,17.28389,16.53094,16.11897,15.83763,GALAXY,0.06722783,1.49E-05
18.50412,17.2517,16.68187,16.36597,16.15222,GALAXY,0.03964791,9.17E-06
19.45842,18.18038,17.70011,17.46597,17.23238,GALAXY,0.03200689,1.18E-05
18.10842,17.17781,16.91779,16.78011,16.61571,GALAXY,0.02833408,6.86E-06
18.81638,17.73214,17.34312,17.06904,16.89516,GALAXY,0.05052464,7.37E-06
19.27957,17.80874,17.06018,16.6787,16.38698,GALAXY,0.08550622,1.72E-05
19.44028,18.44405,17.53561,17.14376,16.9134,GALAXY,0.2080118,3.69E-05
18.79341,17.17932,16.331,15.85014,15.52828,GALAXY,0.08689406,1.27E-05
19.1976,17.46246,16.70333,16.34277,16.05814,GALAXY,0.03153609,2.26E-05
18.93935,17.5098,16.89211,16.56526,16.34555,GALAXY,0.03976773,1.33E-05
19.44113,18.48761,17.82315,17.44527,17.24069,GALAXY,0.1953403,9.82E-06
18.76081,18.52783,18.45619,18.4012,18.31435,QSO,0.7717309,0.00020202
18.6537,16.59095,15.65058,15.21043,14.88865,GALAXY,0.06612429,1.55E-05
19.4991,18.19198,17.49497,17.0739,16.80888,GALAXY,0.1263147,7.51E-06
18.41203,17.50984,17.23527,17.04826,16.92796,GALAXY,0.03084641,5.49E-06
19.39405,18.08074,17.57355,17.20553,17.01639,GALAXY,0.08575201,7.87E-06
19.46605,18.21531,17.38345,16.94715,16.6746,GALAXY,0.1190371,4.43E-05
17.68375,16.3758,15.80852,15.49754,15.35907,GALAXY,0.05195019,2.59E-05
19.51446,18.08617,17.56115,17.23122,17.05468,GALAXY,0.07556256,9.66E-06
19.51662,18.27643,17.49362,17.11888,16.81981,GALAXY,0.1499539,1.60E-05
18.46074,17.95505,17.90478,17.73258,17.64409,QSO,0.6484965,5.64E-05
19.10761,18.08304,17.68038,17.25906,17.18037,GALAXY,0,0
19.05602,17.8827,17.48421,17.20834,17.09651,GALAXY,0.06476133,1.36E-05
18.90739,17.08452,16.20763,15.80895,15.45872,GALAXY,0.04307652,1.45E-05
17.13565,15.74884,15.09655,14.73743,14.52254,GALAXY,0.03165898,1.98E-05
19.41707,17.42027,16.50341,16.06214,15.72901,GALAXY,0.06418404,1.59E-05
19.00203,18.58462,18.58691,18.56731,18.64218,QSO,0.6519073,7.39E-05
19.20653,18.03581,17.49127,17.1401,16.96484,GALAXY,0.1157421,9.14E-06
19.44567,18.2289,17.63247,17.26906,17.08875,GALAXY,0.1178249,8.18E-06
18.20001,16.76003,16.05009,15.64871,15.36737,GALAXY,0.08179972,1.71E-05
19.39942,17.99193,17.27386,16.88311,16.61569,GALAXY,0.09073779,1.37E-05
19.01277,18.99624,18.78307,18.80828,18.95789,QSO,1.275894,0.000450396
19.0978,17.097,16.12371,15.65262,15.30694,GALAXY,0.0827539,1.92E-05
17.96683,16.59457,16.01326,15.72212,15.48534,GALAXY,0.04583764,3.08E-05
18.85525,17.20893,16.41269,15.95042,15.59715,GALAXY,0.04565969,9.99E-06
19.24338,17.71369,16.8493,16.51392,16.12433,GALAXY,0.1445326,9.10E-06
19.24745,17.79743,17.26233,16.88143,16.63306,GALAXY,0.07829192,8.05E-06
19.07953,17.06704,16.11712,15.66116,15.29778,GALAXY,0.06984452,1.68E-05
18.66458,16.99381,16.40972,16.08154,15.9069,GALAXY,0.09022894,9.13E-06
19.2986,18.93049,18.74651,18.48016,18.49928,QSO,1.548048,0.000283982
19.42094,18.39815,17.80221,17.46235,17.30103,GALAXY,0.185741,9.54E-06
19.32139,18.29828,17.78581,17.40665,17.26387,GALAXY,0.1262402,7.16E-06
18.98626,17.50451,16.7465,16.31355,16.08059,GALAXY,0.1330201,8.85E-06
18.05075,16.48364,15.75029,15.38184,15.11162,GALAXY,0.03265226,1.20E-05
18.53195,16.60774,15.59013,15.12054,14.72382,GALAXY,0.105929,2.39E-05
18.98085,17.08673,16.17537,15.75378,15.41459,GALAXY,0.0610057,1.59E-05
19.1498,18.45451,18.31502,18.12725,17.867,QSO,2.352932,0.000123094
18.89677,18.67472,18.69081,18.78585,18.85513,QSO,1.431342,5.224412
18.39759,17.41391,16.97551,16.80462,16.68515,GALAXY,0.01797926,4.52E-06
19.23749,18.41903,18.06782,17.77207,17.60485,GALAXY,0.08932046,6.80E-06
19.31697,18.91938,18.71793,18.64648,18.50648,QSO,2.030418,0.00026183
19.22488,17.63647,17.0403,16.65932,16.50289,GALAXY,0.1158709,1.01E-05
19.27862,18.0348,17.53512,17.31208,17.27866,GALAXY,0.03245392,8.40E-06
18.78821,17.57885,17.13269,16.86345,16.66802,GALAXY,0.05144569,1.01E-05
18.71254,17.66133,17.08867,16.71607,16.49762,GALAXY,0.1162235,1.11E-05
18.64014,17.37661,17.02747,16.76756,16.7265,GALAXY,0.05979658,1.14E-05
18.4557,18.0555,18.04403,18.15009,18.00386,QSO,0.7509872,9.42E-05
18.52161,18.01797,17.42379,17.21152,17.08869,QSO,0.1819965,3.64E-05
19.18584,17.17588,16.11069,15.66789,15.2593,GALAXY,0.1146989,2.66E-05
19.5007,17.93945,17.1837,16.75318,16.44677,GALAXY,0.06293932,8.07E-06
18.4846,17.2867,16.78329,16.5138,16.34695,GALAXY,0.03077472,8.53E-06
18.54966,18.09268,17.52823,17.10742,16.92535,QSO,0.1878566,5.97E-05
18.14893,16.96402,16.46156,16.12943,15.96853,GALAXY,0.06864832,7.13E-06
19.55025,18.125,17.09808,16.65095,16.29435,GALAXY,0.1540818,3.33E-05
18.88652,17.63156,17.11027,16.81091,16.5997,GALAXY,0.03951521,8.13E-06
17.43761,16.57213,16.19811,15.99213,15.83983,GALAXY,0.0313605,7.18E-06
18.34105,16.60734,15.75415,15.25954,14.89924,GALAXY,0.06204731,1.67E-05
19.09881,17.227,16.26817,15.87168,15.54823,GALAXY,0.09681039,1.10E-05
18.82637,17.41974,16.71147,16.33369,16.05899,GALAXY,0.09202748,1.29E-05
17.2684,15.46529,14.67577,14.31339,14.02849,GALAXY,0.03117309,1.10E-05
19.34157,18.0577,17.51489,17.20232,16.96488,GALAXY,0.07291303,1.01E-05
18.65059,18.49765,18.3476,18.48057,17.84147,QSO,0.3425238,2.80E-05
19.49038,17.5269,16.50284,16.06609,15.72266,GALAXY,0.1367878,2.60E-05
19.4434,18.096,17.39821,17.02462,16.76641,GALAXY,0.08009943,7.97E-06
19.37543,18.11544,17.46378,17.09052,16.84174,GALAXY,0.0854033,7.83E-06
18.63334,17.14978,16.36202,15.95976,15.65623,GALAXY,0.07362182,2.21E-05
19.09417,17.71722,17.03885,16.66347,16.37148,GALAXY,0.03120937,1.15E-05
19.16267,18.98145,18.68061,18.62029,18.64444,QSO,1.287337,0.000299711
19.46733,18.21094,17.45037,17.03638,16.75864,GALAXY,0.1418182,1.94E-05
16.4248,15.31464,14.82356,14.54231,14.33618,GALAXY,0.0344313,1.11E-05
18.10278,17.01617,16.48234,16.08717,15.86232,GALAXY,0.08297466,6.02E-06
17.0211,15.30811,14.43375,13.97233,13.53369,GALAXY,0.04187554,1.13E-05
18.93107,17.06302,16.19022,15.74971,15.44804,GALAXY,0.07709752,2.00E-05
17.85047,16.03306,15.21489,14.81165,14.51146,GALAXY,0.07067492,1.89E-05
19.53709,18.33646,17.75277,17.29594,17.08292,GALAXY,0.07182565,6.16E-06
19.41867,17.48205,16.47365,16.05976,15.69496,GALAXY,0.1174297,2.12E-05
18.95047,16.98714,16.03705,15.59799,15.23096,GALAXY,0.0723497,1.66E-05
18.2452,18.13945,17.92096,17.62698,17.67338,QSO,0.2409074,3.16E-05
19.0749,18.47358,17.89727,17.61848,17.30819,GALAXY,0.2697462,8.57E-06
18.93024,17.83677,17.34746,17.06294,16.90028,GALAXY,0.05741125,6.76E-06
19.56457,18.04455,17.30493,16.91497,16.60454,GALAXY,0.1334622,2.12E-05
18.17975,16.22214,15.21632,14.68262,14.21565,GALAXY,0.04472086,1.71E-05
18.41505,17.06871,16.40132,15.95142,15.73502,GALAXY,0.08085192,5.43E-06
18.95496,17.11721,16.27235,15.86905,15.55152,GALAXY,0.05789255,1.74E-05
18.85591,18.71274,18.58964,18.38112,18.43267,QSO,1.512295,0.000370044
18.54445,17.50928,17.05917,16.80314,16.62937,GALAXY,0.03267826,6.87E-06
17.92335,16.62146,15.98246,15.63406,15.37162,GALAXY,0.05039013,1.10E-05
17.33772,16.14987,15.71946,15.47779,15.32094,GALAXY,0.03048061,1.40E-05
18.78782,17.3781,16.52956,16.12563,15.83345,GALAXY,0.1583359,1.09E-05
19.53029,19.15268,18.86127,18.93127,18.92308,QSO,0.9936559,0.000709413
18.85443,17.24831,16.48055,16.04674,15.72459,GALAXY,0.05374121,1.09E-05
17.62839,16.61928,16.27698,16.06525,15.92524,GALAXY,0.0370953,7.03E-06
18.24161,16.88937,16.16136,15.75107,15.46577,GALAXY,0.07590697,9.44E-06
18.09624,16.23961,15.38287,14.95608,14.61529,GALAXY,0.06180537,1.69E-05
19.43274,18.27274,17.38368,16.90367,16.66794,GALAXY,0.1784468,9.28E-06
19.02189,18.76875,18.35581,18.24413,17.88483,QSO,0.2875449,3.77E-05
18.90849,18.7132,18.54675,18.59545,18.47271,QSO,0.9066392,0.000645155
18.7623,17.79966,17.46406,17.15183,17.01097,GALAXY,0.0874822,6.78E-06
18.71223,17.41887,16.82443,16.47195,16.20077,GALAXY,0.08320234,9.04E-06
16.14602,14.22378,13.41451,13.01193,12.76541,GALAXY,0.03825323,1.02E-05
18.29678,17.48627,17.16213,16.80685,16.77151,GALAXY,0.09807887,7.75E-06
18.23592,17.07361,16.4291,16.00456,15.73329,GALAXY,0.08093638,6.93E-06
19.35738,17.743,16.78535,16.40155,16.07422,GALAXY,0.0739141,1.26E-05
18.66738,18.48564,18.37923,18.46564,18.40138,QSO,0.9738591,0.000267558
18.71194,17.49867,16.80997,16.40326,16.14586,GALAXY,0.1143569,1.02E-05
18.72206,17.16949,16.51039,16.15835,15.86995,GALAXY,0.059148,2.86E-05
18.47414,17.21839,16.6691,16.31029,16.06795,GALAXY,0.07562969,9.82E-06
18.90078,16.95478,16.08091,15.65675,15.32439,GALAXY,0.0533782,1.51E-05
19.32353,18.26435,17.65204,17.26754,17.02253,GALAXY,0.1343125,9.57E-06
19.59472,17.62375,16.7047,16.29568,15.93748,GALAXY,0.08033268,2.05E-05
19.16827,17.91321,17.23497,16.80408,16.55883,GALAXY,0.1003072,6.59E-06
18.18184,16.65171,15.87526,15.41918,15.10803,GALAXY,0.07783633,1.72E-05
17.02812,15.61643,14.92896,14.53772,14.28686,GALAXY,0.05916507,2.18E-05
19.00847,18.05037,17.67637,17.49199,17.37713,GALAXY,0.03217256,1.98E-05
19.22361,18.0709,17.73658,17.48394,17.40432,GALAXY,0.06699868,7.10E-06
18.7886,16.8544,15.97543,15.54082,15.22174,GALAXY,0.04480357,1.66E-05
18.75287,17.58476,17.05131,16.7075,16.5096,GALAXY,0.0906316,1.01E-05
17.68939,16.64555,16.36773,16.13424,16.05482,GALAXY,0,0
18.96985,17.96557,17.36686,17.00531,16.79541,GALAXY,0.1321222,1.14E-05
18.75095,17.27257,16.52266,16.15895,15.87162,GALAXY,0.09428509,1.72E-05
18.86121,17.46786,16.78151,16.3919,16.13318,GALAXY,0.08550254,1.03E-05
19.2873,17.31729,16.35173,15.87824,15.50843,GALAXY,0.07721086,1.54E-05
18.9065,17.30082,16.36832,15.9018,15.53465,GALAXY,0.1149122,2.16E-05
19.20638,17.96059,17.31639,16.91343,16.66723,GALAXY,0.1430756,7.99E-06
18.6327,17.45212,16.91189,16.58619,16.31545,GALAXY,0.0297399,6.38E-06
19.43657,18.55789,17.91145,17.56019,17.29742,GALAXY,0.1599509,9.15E-06
19.49472,19.21048,19.16164,18.95617,18.90639,QSO,1.692211,0.000671169
18.41703,18.49576,18.37361,17.96125,17.97188,QSO,1.869911,0.000185232
19.10867,17.76623,17.07412,16.6694,16.4102,GALAXY,0.1119858,1.95E-05
18.49077,17.69347,16.77157,16.30046,15.99508,GALAXY,0.09632611,1.13E-05
19.22594,17.93493,17.28728,16.87915,16.5989,GALAXY,0.06436837,1.04E-05
19.06454,17.1914,16.1185,15.6752,15.33569,GALAXY,0.1342799,2.25E-05
19.40226,17.70961,16.82037,16.23666,15.95022,QSO,0.08436035,1.89E-05
18.4145,16.66644,15.74952,15.30799,14.95784,GALAXY,0.06053279,1.16E-05
19.06028,18.03555,17.6994,17.43656,17.32789,GALAXY,0.06575553,5.17E-06
17.80382,15.98383,15.33838,14.99333,14.76066,GALAXY,0.05429263,1.18E-05
18.8211,17.60661,17.22956,17.00172,16.89172,GALAXY,0.05959931,1.04E-05
19.31979,18.15314,17.46988,17.05085,16.83786,GALAXY,0.1447574,9.92E-06
18.37699,17.20586,16.57079,16.17868,15.94572,GALAXY,0.1135039,8.64E-06
17.92486,15.91838,15.01837,14.5572,14.24209,GALAXY,0.06918362,1.18E-05
18.81229,17.52486,16.76942,16.35323,16.09282,GALAXY,0.07190126,1.68E-05
18.31625,18.22397,17.9848,17.62343,17.63498,QSO,0.2270905,5.04E-05
18.9619,18.11524,17.4222,17.0096,16.78966,GALAXY,0.2069577,1.05E-05
18.74931,16.91931,15.99403,15.5444,15.21325,GALAXY,0.09852591,1.46E-05
18.99448,17.69323,17.01364,16.57921,16.2927,GALAXY,0.1438601,6.27E-06
19.05062,17.81227,17.17563,16.77666,16.53594,GALAXY,0.06929588,8.40E-06
18.24672,16.29692,15.38711,14.96374,14.62095,GALAXY,0.06225811,1.56E-05
18.98751,17.36669,16.5911,16.20463,15.91951,GALAXY,0.04591331,2.42E-05
18.26663,16.79178,16.01604,15.59747,15.29077,GALAXY,0.09648534,1.59E-05
18.93539,17.74183,17.21463,16.86531,16.66258,GALAXY,0.07789249,6.86E-06
19.28326,18.06937,17.57865,17.30569,17.23363,GALAXY,0.03413372,1.31E-05
17.25557,16.09544,15.49649,15.19212,14.94328,GALAXY,0.02986995,1.02E-05
18.82551,17.7804,17.32518,16.9826,16.78393,GALAXY,0.08726741,6.42E-06
19.4314,18.44654,17.66117,17.22561,17.00624,GALAXY,0.1915986,1.44E-05
18.91675,18.462,18.26382,17.79405,18.05787,GALAXY,0.1133891,1.31E-05
19.47225,19.1539,19.10575,18.99879,19.02227,QSO,1.65013,0.001208053
18.93443,17.84149,17.36658,17.04936,16.90233,GALAXY,0.0582798,5.37E-06
18.05939,16.8135,16.17816,15.80457,15.52532,GALAXY,0.05851593,6.35E-06
17.77119,16.47001,15.87652,15.58479,15.37258,GALAXY,0.02783101,8.78E-06
17.13468,16.73909,16.68385,16.48282,16.53347,QSO,0.6434549,5.98E-05
19.40789,17.80575,17.07235,16.58248,16.628,GALAXY,0.05741885,8.59E-06
18.88262,17.11356,16.31854,15.95065,15.6636,GALAXY,0.06893987,1.77E-05
19.23899,17.34412,16.38558,15.96163,15.60786,GALAXY,0.09062126,2.82E-05
18.84649,18.82871,18.62614,18.65943,18.70739,QSO,1.090347,0.000512333
19.5871,18.37834,17.49156,17.04209,16.76597,GALAXY,0.1704046,8.88E-06
19.09213,17.84615,17.27798,16.91584,16.80431,GALAXY,0.120186,6.50E-06
18.58106,17.47724,17.01655,16.68763,16.52137,GALAXY,0.08632998,6.41E-06
18.56093,17.3808,16.76112,16.35715,16.09029,GALAXY,0.09705556,8.80E-06
19.28653,17.59019,16.75514,16.32153,15.92269,GALAXY,0.05870738,1.92E-05
18.71078,17.21679,16.76743,16.51161,16.30704,GALAXY,0.02804432,6.24E-06
19.07619,17.93547,17.3393,16.9435,16.68894,GALAXY,0.1107177,9.85E-06
17.56771,15.60543,14.71266,14.27771,13.98461,GALAXY,0.05737508,1.08E-05
19.53559,17.81566,16.94945,16.53055,16.19299,GALAXY,0.0588866,1.70E-05
19.16135,17.87977,17.26784,16.97615,16.73826,GALAXY,0.02895304,1.53E-05
19.43971,18.0901,17.70828,17.45258,17.41007,GALAXY,0.03013779,2.92E-05
18.03162,17.23137,16.90832,16.58814,16.55486,GALAXY,0.1009815,6.94E-06
19.26367,18.07565,17.4062,16.99616,16.70992,GALAXY,0.1218813,1.04E-05
19.06972,18.65159,18.59883,18.72485,18.52154,QSO,0.8238333,0.000225723
18.69137,17.76766,17.39592,17.17974,17.01217,GALAXY,0.03083378,6.93E-06
19.26998,17.7129,17.02073,16.69903,16.45974,GALAXY,0.02774704,1.65E-05
19.13198,17.98249,17.09419,16.6818,16.5461,GALAXY,0.1285599,1.44E-05
16.07663,14.46784,13.77572,13.44053,13.18621,GALAXY,0.02789038,1.35E-05
18.00799,16.71797,15.96245,15.5783,15.26036,GALAXY,0.1159463,1.68E-05
19.57685,18.17327,17.39069,16.95996,16.71123,GALAXY,0.1528972,1.43E-05
19.21525,17.86362,17.57927,17.466,17.78271,GALAXY,0.02125529,1.00E-05
18.77718,17.12234,16.31979,15.93036,15.62336,GALAXY,0.06391844,1.66E-05
19.58865,19.07677,18.72979,18.54418,18.48012,QSO,1.481493,0.000796526
19.59608,18.15419,17.50131,17.10173,16.79747,GALAXY,0.08275238,1.04E-05
19.55102,19.10269,14.86881,19.03877,18.35053,GALAXY,0.1116338,9.31E-06
17.94653,16.83196,16.39371,16.13765,15.99388,GALAXY,0.04600351,1.27E-05
18.7245,17.51838,17.08881,16.8055,16.58009,GALAXY,0.0546945,1.48E-05
16.6256,15.21233,14.52292,14.14294,13.88751,GALAXY,0.03676882,1.13E-05
17.70102,16.39247,15.8034,15.49042,15.274,GALAXY,0.05083236,1.24E-05
18.31013,17.09708,16.46616,16.06424,15.83534,GALAXY,0.1153063,8.50E-06
19.09302,17.09672,16.12685,15.72637,15.35454,GALAXY,0.08369762,1.93E-05
19.39112,18.80734,18.6374,18.56875,18.39073,QSO,2.514059,0.000300116
18.79284,18.67231,18.45369,18.47771,18.5047,QSO,1.067962,0.000368631
18.10773,16.9656,16.46869,16.1705,15.92707,GALAXY,0.04454654,8.27E-06
19.39179,19.31461,19.79237,19.23625,19.85988,GALAXY,0.050801,6.35E-06
18.13078,16.78081,16.05757,15.67089,15.40035,GALAXY,0.0512129,1.35E-05
19.39333,19.63209,19.35578,19.3155,19.33447,QSO,1.319065,0.000176101
18.53332,17.40843,16.91741,16.61219,16.4666,GALAXY,0.07658922,1.02E-05
19.10109,17.85592,17.19476,16.84842,16.65715,GALAXY,0.1025504,1.13E-05
19.39928,19.13078,19.02921,19.14759,19.067,QSO,0.9117756,0.000508254
19.46881,19.3421,19.12118,19.11046,19.08678,QSO,1.120719,0.0002522
17.94278,16.36757,15.60938,15.2021,14.90202,GALAXY,0.07642826,1.80E-05
17.59536,15.93103,15.18465,14.79776,14.44871,GALAXY,0.03044801,1.19E-05
18.32734,17.31213,16.92108,16.61169,16.45855,GALAXY,0.06415236,6.81E-06
19.56553,18.46681,18.06175,17.89088,17.86926,GALAXY,0,0
18.15833,16.23049,15.32605,14.90616,14.56882,GALAXY,0.04576104,1.30E-05
18.00257,16.09402,15.26879,14.87689,14.55751,GALAXY,0.05292001,1.74E-05
16.13122,14.52967,13.78832,13.34044,13.02234,GALAXY,0.03939203,1.28E-05
19.11597,17.53372,16.79846,16.39073,16.09842,GALAXY,0.08207989,1.45E-05
19.39673,19.06324,19.09198,19.16196,18.93679,QSO,0.8678194,0.000229668
19.51922,18.17325,17.58087,17.27692,17.15623,GALAXY,0.03380038,1.44E-05
19.48325,19.20678,22.51551,18.83375,18.82088,QSO,1.940163,0.000644615
19.52012,17.7291,16.69847,16.23592,15.90263,GALAXY,0.09301178,1.95E-05
19.36892,18.09768,17.55609,17.21356,17.02223,GALAXY,0.06649401,9.01E-06
19.35808,17.61216,16.70538,16.2562,15.91053,GALAXY,0.1087399,2.04E-05
18.95958,17.06103,16.10163,15.65209,15.29398,GALAXY,0.0825755,2.09E-05
19.58255,19.28575,19.07902,19.01339,19.09119,QSO,1.405933,0.000448781
